x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.26611932501226854,-0.16329218526850553,-0.0878712504765419,0.49730694010583565,-0.4667476723452367,-0.11187461860843097,0.5192569095644548,-0.7721355045254108,-0.13555494535340668,0.35275277208322137,-0.8451534236000185,-0.16001149826980535,0.3200454097600503,-0.9350351445946646,0.016713110660649122,0.39674092086994656,-1.2183320820856838,-0.042858343459111874,0.46638934325051734,-1.346693159037326,-0.11413429151188208,0.5493694127601585,-1.4538762720888776,-0.1700268528673811,0.17506331483009047,-0.9845495326644191,0.0038798880105490275,0.24229310982159352,-1.304389194595896,-0.042130785936375176,0.3128711574422315,-1.4889122847262304,-0.10786222575030337,0.39388075533195027,-1.6511777612580725,-0.1617217770948212,0.025602971018782294,-0.9583975999685224,-0.029280013726410023,0.0836849964632398,-1.279364663744287,-0.08826237627145726,0.15303111392024898,-1.4779880225518818,-0.14983049636616624,0.22942894492071264,-1.6475605550072663,-0.1956153854420528,-0.1455853887730625,-0.8683687873245014,-0.07379535607374672,-0.12049799052938957,-1.1318771603601376,-0.13036600730085535,-0.08236057001702878,-1.3102895550218903,-0.1661531386329259,-0.03615672166119359,-1.477482526607558,-0.1950048159767224,1
0.0,0.0,0.0,0.25910793296952234,-0.2023099147134939,-0.08616149471724767,0.44978045298975866,-0.5343307417661262,-0.10655016138876892,0.41678765742529783,-0.8313796329872698,-0.1264001554879073,0.24122745528314526,-0.9137000737550747,-0.14893715504978836,0.3229664085402865,-0.955296029498098,-0.00290374008920373,0.3807348857298672,-1.2943252845986324,-0.05432429783596581,0.40152397104302934,-1.4950104352958122,-0.11541885999006087,0.40680505863400807,-1.6513469934163383,-0.16435740701255702,0.17460460314163126,-0.9845258687925993,-0.014901216055446647,0.24542244167958036,-1.3492692044388093,-0.06839520157533431,0.28930277085472994,-1.5423457574044,-0.13609627154140763,0.31258372262817125,-1.6733786187465856,-0.19053858088626985,0.01936323378624293,-0.9455806754866772,-0.04288050154844002,0.0734097852821078,-1.3103779125172683,-0.11826327933656743,0.15245413734958285,-1.4031919621618625,-0.17938060429490235,0.20522316363169846,-1.3958079405310446,-0.2181114791441139,-0.16876110023750157,-0.8569526026728219,-0.08026879509913562,-0.14927190804253332,-1.1541908897858284,-0.15712305727939654,-0.05547021888564575,-1.2239127595096617,-0.19509531499626104,0.03483472521625533,-1.1932950570734706,-0.21903593468918778,1
0.0,0.0,0.0,0.2815924942474766,-0.25058396442730635,-0.051166525851772164,0.4466170278645761,-0.6020175769723598,-0.09223536760381984,0.3119476197854763,-0.8517504445186027,-0.14767600466846412,0.12674642353602456,-0.9468092275475191,-0.1867416718445154,0.3885461799084196,-0.9544074996093209,0.009004890528164744,0.470262065480728,-1.1755359034927053,-0.11730696146008159,0.44057928578630673,-0.9024130727181736,-0.1956038951983138,0.38905330440123204,-0.73311610279416,-0.23309865631491428,0.20801137260860367,-0.9776233278108875,-0.03136714499999401,0.3190471239256748,-1.2375748493909746,-0.16320816460910956,0.31497174352651375,-0.9030580408427424,-0.20515935582371375,0.2665458113008923,-0.7331406154030404,-0.20414848925976833,0.02058350827065377,-0.9552705344492549,-0.09084251620092042,0.11268502012820651,-1.2408076486530661,-0.23140997234290864,0.15628988725042875,-0.889135038171428,-0.21069323645126173,0.125605512806785,-0.6992134138118541,-0.16147999583814024,-0.18567686422064095,-0.8785139157508681,-0.1537892841814858,-0.05529710300582666,-1.036871099338876,-0.2478319877377501,0.020638263708672378,-0.7905777965023587,-0.21264952966794437,0.013776643295563848,-0.6411685110196423,-0.16349369074039133,1
0.0,0.0,0.0,0.2837680866588884,-0.13666150471262328,-0.08086275770372844,0.53252990489003,-0.3849184561547445,-0.11108287933669805,0.6567894918184378,-0.6323417222243396,-0.14173717677336295,0.5541716557023119,-0.7546813508553868,-0.17447054262482925,0.3465244930332209,-0.9220820746817443,-0.03052634170673178,0.45861771529302336,-1.2602191887713525,-0.1004324253764387,0.5423649411768471,-1.4601696379721012,-0.17095711297691604,0.6256340466496333,-1.6281728104737234,-0.22284922925519687,0.18498103328794172,-0.9811881785531098,-0.0552428781957999,0.276290123106155,-1.3781526021360855,-0.10933600170723762,0.35637093699710254,-1.634200611619032,-0.1781358562433932,0.4356011852366239,-1.8499584014445631,-0.2338047422283182,0.010263652774915354,-0.9604430094950092,-0.09645127133400293,0.07518017602643914,-1.3504274762922535,-0.15999322730838153,0.140354624544033,-1.6045195316319656,-0.23488118759351898,0.21619810303656645,-1.8193539162464334,-0.29139088874913566,-0.17979377753717804,-0.8744243455339877,-0.1468432877131128,-0.21521241807504046,-1.1606491294040295,-0.21680267866768546,-0.2343741553091948,-1.3705033692695807,-0.26648527049445997,-0.23314308967242514,-1.5722428197181408,-0.3036308252269195,1
0.0,0.0,0.0,0.27789648233933434,-0.2486870618994941,-0.04949329477755744,0.4568871433055447,-0.6106028817915302,-0.09130890344720723,0.3389089717182804,-0.8683766164959094,-0.14763379013720093,0.15429296699087683,-0.943197094551853,-0.18960630498456355,0.3734585522027685,-0.9795661659341695,-0.01481197814103393,0.4503656128801847,-1.2414877452593747,-0.13795383882017848,0.4503330227891345,-0.9412661929167001,-0.20937045951868408,0.42065169946447656,-0.7313234401131538,-0.2392056668822857,0.1847042593474028,-0.9813002201522022,-0.054168390304374106,0.2746407404113652,-1.2438575921308774,-0.18015405548790447,0.2984589920049011,-0.8864473727463836,-0.2171584907067033,0.2674342054782553,-0.683884356099185,-0.21471980849877825,-0.0043279885952902135,-0.9400050625763127,-0.11030067690740991,0.06646651054370405,-1.2247643728233455,-0.23435331679070648,0.13888393904139842,-0.8772519029458123,-0.21037873077544103,0.1340187856997637,-0.6656474638958384,-0.16285658899496425,-0.20912567266364562,-0.8450159738876077,-0.17056255277951826,-0.11954049481173061,-1.0636120084606702,-0.24764533653245607,-0.014255755291375943,-0.8369068404553753,-0.20820548628277985,0.016870803800303813,-0.663785663055243,-0.15946471809331972,1
0.0,0.0,0.0,0.25733469323195834,-0.1890382354953975,-0.07451638653097298,0.4364376361879576,-0.578262152942616,-0.10093981964938735,0.4339813656838655,-0.8340829484687247,-0.13393368027594246,0.4149363075918172,-1.041491708341062,-0.13878160813975116,0.3342705393035674,-0.9564671219587939,0.016650254248801562,0.47410997195325544,-1.0765647103095242,-0.11959539844630064,0.4475607262806277,-0.7785556178729067,-0.1843980025599244,0.3662555427552396,-0.6608342719739363,-0.2107888104909275,0.16516365841912173,-0.9862144148349375,-0.010104153076502262,0.33277897500767134,-1.094282387036093,-0.16044982030963148,0.3209546482097315,-0.7196404060889705,-0.19088632343070314,0.23808321293414697,-0.6472503799606618,-0.17665203154115564,-0.012167419762438075,-0.9554927055723574,-0.0629974701256199,0.15462423095685912,-1.0754401098329676,-0.23029846015270863,0.16755333328411423,-0.6893703819508787,-0.1906911488480687,0.07986459766525493,-0.6135698175518907,-0.12553891762917224,-0.2001596667659514,-0.8677411774675426,-0.1213893639910061,-0.005798554313555666,-0.8845043436730681,-0.2356616950380189,0.010060917970385025,-0.6207755789878782,-0.19712345412812263,-0.08126419848139797,-0.5772626519290582,-0.14185606298084952,1
0.0,0.0,0.0,0.28028888120184736,-0.21861514881482985,-0.07751110081510876,0.46377999497366157,-0.6246304406997185,-0.12474256482384682,0.3375062158205235,-0.8779538036859444,-0.17726949915272316,0.17340843608826884,-1.0099848015374322,-0.20949644295256276,0.38167542024807954,-0.953736353032505,-0.02647050486312692,0.46143092450272394,-1.2220901489301894,-0.1510942341094795,0.47519241231547504,-0.9536135462827193,-0.2254704526546909,0.4255269970196737,-0.728018416662431,-0.25739174941456244,0.19334492037741224,-0.9797572942608401,-0.05189784298918091,0.31383756308702304,-1.2628328536967606,-0.19341684727717678,0.33874132818150654,-0.9199811957762308,-0.24473123889915607,0.2777345529904746,-0.7004329939786096,-0.2464285943008076,-0.0015879208457606907,-0.9639595800840771,-0.09625464951254985,0.11649985781643374,-1.3047048239302006,-0.24135403153664245,0.1740909615620254,-0.9423221092446962,-0.22406047983305344,0.12788335642998697,-0.7335473296113558,-0.17867818911348293,-0.2121172192917274,-0.8867433576047482,-0.14587713245575695,-0.030436983237540436,-1.021710410880647,-0.25863884239153906,0.02777585142224626,-0.7518432740153475,-0.235426931617316,-0.02030425223635937,-0.6055103342837085,-0.19410815708643478,1
0.0,0.0,0.0,0.2745620380570859,-0.1585438703117718,-0.06915213127586169,0.4880780519375571,-0.4887218083703989,-0.08873784883934509,0.47825287242650133,-0.8078948300917183,-0.11523147285849261,0.30552799516844137,-0.8781250160500899,-0.1374434057445701,0.35295122462094025,-0.9395749184492111,0.01641491534915135,0.4186010900036483,-1.2989199686919877,-0.06975352842265262,0.4731217502382531,-1.2452603085212781,-0.1561344029567837,0.47530924941826985,-1.0784605358286592,-0.2005169163191898,0.20093706795680563,-0.9795973654271513,0.003646418668541286,0.2603248876881643,-1.3910153193378147,-0.057982766866428746,0.3359650602955573,-1.3589302796286773,-0.1315227213660974,0.34754067412118933,-1.1969205799830838,-0.17811297212220287,0.03951304811891943,-0.9666529636806875,-0.026585496670511216,0.09225761883075718,-1.36211063939318,-0.08841692715541169,0.17704216146842763,-1.3151045789303821,-0.13879609371332277,0.19273799367447883,-1.138487923387441,-0.16546237688084323,-0.14867595897043315,-0.914143478447985,-0.06551966894833834,-0.11965413903675191,-1.2538211735966618,-0.11181066096416141,-0.045330054444511464,-1.2609743450508806,-0.12793090160052942,-0.014026431296309674,-1.1503529537374977,-0.1354158992090392,1
0.0,0.0,0.0,0.28728516538702,-0.17779955193090352,-0.05628165509914589,0.5439787900824753,-0.5568115800902697,-0.06727778170877054,0.5327071807797811,-0.8526230745354004,-0.0797311038794193,0.4561341687145214,-1.031603414418192,-0.06321173425695939,0.4178257234140738,-0.9498173425555259,-0.03321059724325537,0.5333996130484999,-1.2537898306804018,-0.1617046555819925,0.4988414372124229,-0.8911751284983146,-0.1919851786932855,0.44059713110218895,-0.7481511788265306,-0.18891360358346942,0.20339628714500355,-0.9771048243393855,-0.06241884834187366,0.3358458201899801,-1.2718888987331278,-0.19886899911187955,0.3215508349000458,-0.8360247765859419,-0.19864039608070302,0.2526692954858095,-0.7415631892544716,-0.16361509235537772,-0.010837765455954414,-0.9562993613245406,-0.10936250407851061,0.10324083889215892,-1.2255931111274547,-0.269404184966099,0.12631515335811636,-0.7925587405803062,-0.2021485315739582,0.07006799328552564,-0.6935230228830646,-0.11649681505254274,-0.24773358114949487,-0.8921294866483858,-0.15596319058893846,-0.11253845739859757,-1.0797240937630055,-0.2529339264463926,-0.057047477655932044,-0.7721736422158181,-0.1786253288223034,-0.0951133232932582,-0.6670433614981917,-0.09750879917269387,1
0.0,0.0,0.0,0.2775472339875152,-0.1321251360064305,-0.08805915714346103,0.5493657500134791,-0.4784533764668654,-0.11694383131637408,0.5385445310863864,-0.7608680763041314,-0.14017589742755432,0.43075395933125027,-0.9098208084601876,-0.13304926141590562,0.4119550983801634,-0.9295570035499359,-0.036217135523252945,0.5826852181051062,-1.0589537114184224,-0.14823392506316413,0.5103519926383406,-0.7209111872150139,-0.1724713241819716,0.4245146087744149,-0.6729201074441887,-0.17776414252392023,0.21123679734110465,-0.9760455301853637,-0.05209739392949851,0.3958111701506862,-1.0699439519643907,-0.17855949181321626,0.3377820346847138,-0.6543601957896548,-0.17636623562300638,0.24961745949155784,-0.6536755467413757,-0.1460726447306674,0.012360162996791317,-0.9667533548531965,-0.0888997442440095,0.16976384230642638,-1.036143017541001,-0.24206812754636514,0.14965178594916287,-0.6339959003093409,-0.18552033946914737,0.06287247448305494,-0.6184776642468359,-0.11414455011853882,-0.19360342741579495,-0.921324268211966,-0.12911868373748403,-0.03084829620922009,-0.98275091660427,-0.2194221294046975,-0.016835222191005,-0.6973300401746123,-0.15631004782327462,-0.09223726036195934,-0.6590610482441234,-0.08816776133801714,1
0.0,0.0,0.0,0.28397004479387883,-0.21516278836780148,-0.07084059277653529,0.4692005043860636,-0.5923229487856139,-0.10245874597339218,0.4878846654927594,-0.8439217528599124,-0.13930958095075116,0.5012210150599915,-1.0330247980164078,-0.1474797540247522,0.2587273413877166,-0.9833526748641602,-0.012313783129109497,0.4217915368898421,-1.1608316248329231,-0.14909576696853194,0.4217697825496611,-0.8401033183869878,-0.1973081288991454,0.3585835972166882,-0.7123145680186087,-0.21024965284269634,0.08678213213924509,-0.995348237148437,-0.04184194482651617,0.2895386863620864,-1.1821862485763723,-0.19994390588379368,0.289813197964083,-0.7772792880409134,-0.22200668035194862,0.19747682281272108,-0.6878484476050956,-0.19621309523251532,-0.08337272621353709,-0.9493500151370479,-0.09337487104853284,0.1088821941724946,-1.0808025720064176,-0.2615952951284379,0.12972073923431152,-0.6888849871376056,-0.21447298801591463,0.028856427972922875,-0.6144970381778965,-0.14074382190550944,-0.25933231550260677,-0.8502710465779255,-0.14883922421676585,-0.05393206117661588,-0.9053575745915579,-0.25101079134108245,-0.021352432658826838,-0.6416184401418499,-0.199194202804282,-0.11852656615073201,-0.5826208260769679,-0.13437047516478717,1
0.0,0.0,0.0,0.26961901801218435,-0.19057494310624915,-0.10884726385572328,0.48274748110183985,-0.4611644189593952,-0.15969985100074205,0.5887970340809419,-0.6919842962792335,-0.2111752425411473,0.6194564155344453,-0.8142949617077425,-0.26004673709564197,0.22178673548344846,-0.972267460308599,-0.028039613433029187,0.31872384732099573,-1.3114713885274756,-0.08867120836451489,0.3852604124777003,-1.5229148564200574,-0.14624053868712733,0.44256804167220687,-1.6866836434010346,-0.18663912489094617,0.03738946900159864,-0.9986242792685326,-0.03676379282912004,0.057296508885755056,-1.383695339730322,-0.07937487949669456,0.08023111034630218,-1.6329768468719963,-0.12814871665011182,0.10836372757614783,-1.8419348874127615,-0.16414316209180096,-0.13106165818975293,-0.9391579297241451,-0.06652371386115521,-0.18938207909026064,-1.2959860901699896,-0.11693499730526087,-0.21017866698274001,-1.5432641011335948,-0.16945117305300725,-0.20566842313676567,-1.761807387667308,-0.20747014739466232,-0.29121764858688093,-0.7978255543716553,-0.10971227049300847,-0.42691912139250726,-1.0165680094696938,-0.16371324712088503,-0.5032392191509634,-1.19020940656011,-0.19425582698660704,-0.5458086046607207,-1.3581034446289117,-0.21398910246005104,1
